dataset	specimen_id	region_type	crop_path	source_file	area_fraction	candidate_panel_id	class_counts_json	coverage_gain_ids_json	coverage_gain_n	covered_unit_ids_json	covered_unit_n	crop_reason	final_crop_bbox_xyxy	panel_area_fraction	panel_bbox_xyxy	panel_kind	panel_score	queue_id	queue_rank	queue_stage	reason
main500	E00696312	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696312/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696312/05_final_queue/final_ocr_queue.tsv	0.03138749246812422	P0002	"{""annotation label"": 1, ""database label"": 7, ""primary specimen label"": 1, ""printed label"": 1, ""type specimen label"": 2}"	"[""Y0082"", ""Y0108"", ""Y0121"", ""Y0128"", ""Y0150"", ""Y0162"", ""Y0190"", ""Y0199"", ""Y0208"", ""Y0217"", ""Y0218"", ""Y0299""]"	12	"[""Y0082"", ""Y0108"", ""Y0121"", ""Y0128"", ""Y0150"", ""Y0162"", ""Y0190"", ""Y0199"", ""Y0208"", ""Y0217"", ""Y0218"", ""Y0299""]"	12	tight_union_of_text_children	[5030, 0, 5614, 2444]	0.025946641333174997	[5083, 0, 5614, 2222]	text	17.940423407461537	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=12
main500	E00696312	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696312/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696312/05_final_queue/final_ocr_queue.tsv	0.01591167583686287	P0003	"{""handwritten note"": 1, ""printed label"": 3, ""type specimen label"": 1}"	"[""Y0019"", ""Y0153"", ""Y0156"", ""Y0236"", ""Y0254""]"	5	"[""Y0019"", ""Y0153"", ""Y0156"", ""Y0236"", ""Y0254""]"	5	tight_union_of_text_children	[0, 0, 1254, 577]	0.01293063637203288	[22, 0, 1142, 525]	text	10.774994449228053	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
main500	E00696463	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696463/05_final_queue/crops/Q0001_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696463/05_final_queue/final_ocr_queue.tsv	0.0060798116437027795	P0002	"{""catalog number"": 1, ""database label"": 1, ""primary specimen label"": 1, ""printed label"": 1}"	"[""Y0123"", ""Y0177"", ""Y0193"", ""Y0216""]"	4	"[""Y0123"", ""Y0177"", ""Y0193"", ""Y0216""]"	4	tight_union_of_text_children	[5042, 0, 5624, 474]	0.005024834250266758	[5095, 0, 5624, 431]	text	7.9273819424341	Q0001	1	main	main; small_text_label_panel; tight_union_of_text_children; gain=4
main500	E00696463	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696463/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696463/05_final_queue/final_ocr_queue.tsv	0.39826217549125464	P0001	"{""annotation label"": 2, ""catalog number"": 13, ""database label"": 2, ""handwritten note"": 3, ""primary specimen label"": 3, ""printed label"": 22, ""type specimen label"": 5}"	"[""Y0017"", ""Y0038"", ""Y0058"", ""Y0066"", ""Y0086"", ""Y0087"", ""Y0097"", ""Y0098"", ""Y0107"", ""Y0116"", ""Y0119"", ""Y0133"", ""Y0153"", ""Y0158"", ""Y0164"", ""Y0169"", ""Y0173"", ""Y0174"", ""Y0176"", ""Y0180"", ""Y0202"", ""Y0203"", ""Y0205"", ""Y0208"", ""Y0211"", ""Y0212"", ""Y0213"", ""Y0221"", ""Y0228"", ""Y0230"", ""Y0231"", ""Y0233"", ""Y0235"", ""Y0239"", ""Y0244"", ""Y0251"", ""Y0253"", ""Y0254"", ""Y0257"", ""Y0263"", ""Y0264"", ""Y0266"", ""Y0271"", ""Y0273"", ""Y0275"", ""Y0278"", ""Y0281"", ""Y0283"", ""Y0288"", ""Y0289"", ""Y0296"", ""Y0300""]"	52	"[""Y0017"", ""Y0038"", ""Y0058"", ""Y0066"", ""Y0086"", ""Y0087"", ""Y0097"", ""Y0098"", ""Y0107"", ""Y0116"", ""Y0119"", ""Y0133"", ""Y0153"", ""Y0158"", ""Y0164"", ""Y0169"", ""Y0173"", ""Y0174"", ""Y0176"", ""Y0180"", ""Y0202"", ""Y0203"", ""Y0205"", ""Y0208"", ""Y0211"", ""Y0212"", ""Y0213"", ""Y0221"", ""Y0228"", ""Y0230"", ""Y0231"", ""Y0233"", ""Y0235"", ""Y0239"", ""Y0244"", ""Y0251"", ""Y0253"", ""Y0254"", ""Y0257"", ""Y0263"", ""Y0264"", ""Y0266"", ""Y0271"", ""Y0273"", ""Y0275"", ""Y0278"", ""Y0281"", ""Y0283"", ""Y0288"", ""Y0289"", ""Y0296"", ""Y0300""]"	52	tight_union_of_text_children	[2642, 2008, 5624, 8068]	0.3291478998569062	[2913, 2559, 5624, 8068]	text	85.83258832272433	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=52
main500	E00696463	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696463/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696463/05_final_queue/final_ocr_queue.tsv	0.012103776858297641	P0003	"{""annotation label"": 1, ""database label"": 3}"	"[""Y0076"", ""Y0142"", ""Y0147"", ""Y0240""]"	4	"[""Y0076"", ""Y0142"", ""Y0147"", ""Y0240""]"	4	tight_union_of_text_children	[5067, 984, 5624, 1970]	0.009166660201939278	[5118, 1066, 5624, 1888]	text	6.4450670824341	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=4
main500	E00696463	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696463/05_final_queue/crops/Q0004_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696463/05_final_queue/final_ocr_queue.tsv	0.015667920647469483	P0004	"{""handwritten note"": 1, ""printed label"": 1}"	"[""Y0024"", ""Y0156""]"	2	"[""Y0024"", ""Y0156""]"	2	tight_union_of_text_children	[0, 0, 1207, 589]	0.012863235400941217	[5, 2, 1098, 536]	text	5.222344468668109	Q0004	4	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	E00696463	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696463/05_final_queue/crops/Q0005_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696463/05_final_queue/final_ocr_queue.tsv	0.0017525949415741447	P0005	"{""handwritten note"": 1}"	"[""Y0190""]"	1	"[""Y0190""]"	1	tight_union_of_text_children	[5134, 455, 5415, 738]	0.0012067368689044967	[5158, 479, 5391, 714]	text	2.7311751405599454	Q0005	5	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	E00696463	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696463/05_final_queue/crops/Q0006_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696463/05_final_queue/final_ocr_queue.tsv	0.001234175228904243	P0007	"{""printed label"": 1}"	"[""Y0200""]"	1	"[""Y0200""]"	1	tight_union_of_text_children	[5424, 460, 5624, 740]	0.0008998900526181793	[5448, 484, 5624, 716]	text	2.3216271305599454	Q0006	6	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	E00696463	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696463/05_final_queue/crops/Q0007_rescue_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696463/05_final_queue/final_ocr_queue.tsv	0.0017706447542968691	P0006	"{""handwritten note"": 1}"	[]	0	"[""Y0300""]"	1	tight_union_of_text_children	[5123, 1947, 5401, 2236]	0.0012216130881814674	[5147, 1971, 5377, 2212]	text	2.678751070559945	Q0007	7	rescue	rescue; isolated_text_label_panel; tight_union_of_text_children; gain=0
main500	E00696463	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00696463/05_final_queue/crops/Q0008_rescue_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00696463/05_final_queue/final_ocr_queue.tsv	0.0017961216572363926	P0009	"{""printed label"": 1}"	"[""Y0274""]"	1	"[""Y0274""]"	1	tight_union_of_text_children	[5130, 744, 5412, 1033]	0.001242858533193319	[5154, 768, 5388, 1009]	text	2.2872795005599453	Q0008	8	rescue	rescue; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	E00703514	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00703514/05_final_queue/final_ocr_queue.tsv	0.14229856268926336	P0001	"{""annotation label"": 4, ""catalog number"": 1, ""handwritten note"": 3, ""printed label"": 2}"	"[""Y0024"", ""Y0079"", ""Y0086"", ""Y0101"", ""Y0107"", ""Y0125"", ""Y0129"", ""Y0147"", ""Y0181"", ""Y0268""]"	10	"[""Y0024"", ""Y0079"", ""Y0086"", ""Y0101"", ""Y0107"", ""Y0125"", ""Y0129"", ""Y0147"", ""Y0181"", ""Y0268""]"	10	tight_union_of_text_children	[0, 5572, 2530, 8150]	0.10883169414167154	[59, 5794, 2305, 8015]	text	20.54466520279837	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=10
main500	E00703514	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00703514/05_final_queue/final_ocr_queue.tsv	0.1614751852272033	P0002	"{""annotation label"": 3, ""handwritten note"": 3, ""printed label"": 2}"	"[""Y0012"", ""Y0087"", ""Y0094"", ""Y0117"", ""Y0143"", ""Y0186"", ""Y0195"", ""Y0198"", ""Y0264""]"	9	"[""Y0012"", ""Y0087"", ""Y0094"", ""Y0117"", ""Y0143"", ""Y0186"", ""Y0195"", ""Y0198"", ""Y0264""]"	9	tight_union_of_text_children	[0, 0, 2487, 2976]	0.1239160172442381	[42, 165, 2265, 2720]	text	17.41443207733622	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=9
main500	E00703514	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/crops/Q0003_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00703514/05_final_queue/final_ocr_queue.tsv	0.17590039183516742	P0003	"{""annotation label"": 2, ""handwritten note"": 4, ""herbarium stamp"": 1, ""printed label"": 1}"	"[""Y0004"", ""Y0063"", ""Y0103"", ""Y0120"", ""Y0157"", ""Y0208"", ""Y0225"", ""Y0247"", ""Y0282""]"	9	"[""Y0004"", ""Y0063"", ""Y0103"", ""Y0120"", ""Y0157"", ""Y0208"", ""Y0225"", ""Y0247"", ""Y0282""]"	9	tight_union_of_text_children	[2401, 0, 4901, 3225]	0.13330878182024453	[2609, 0, 4693, 2932]	text	17.234549657336217	Q0003	3	main	main; main_text_label_panel; tight_union_of_text_children; gain=9
main500	E00703514	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/crops/Q0004_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00703514/05_final_queue/final_ocr_queue.tsv	0.13573117838535986	P0004	"{""annotation label"": 1, ""catalog number"": 1, ""handwritten note"": 2, ""printed label"": 2}"	"[""Y0022"", ""Y0090"", ""Y0140"", ""Y0167"", ""Y0172"", ""Y0280""]"	6	"[""Y0022"", ""Y0090"", ""Y0140"", ""Y0167"", ""Y0172"", ""Y0280""]"	6	tight_union_of_text_children	[0, 3038, 2614, 5418]	0.0950974351813874	[197, 3236, 2394, 5220]	text	13.714406889055315	Q0004	4	main	main; main_text_label_panel; tight_union_of_text_children; gain=6
main500	E00703514	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/crops/Q0005_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00703514/05_final_queue/final_ocr_queue.tsv	0.14045641379189974	P0006	"{""catalog number"": 1, ""handwritten note"": 2, ""primary specimen label"": 1, ""printed label"": 1}"	"[""Y0184"", ""Y0214"", ""Y0235"", ""Y0238"", ""Y0242""]"	5	"[""Y0184"", ""Y0214"", ""Y0235"", ""Y0238"", ""Y0242""]"	5	tight_union_of_text_children	[2552, 4862, 4510, 8150]	0.10496504900121303	[2715, 5157, 4347, 8105]	text	10.944898209228054	Q0005	5	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
main500	E00703514	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/crops/Q0006_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00703514/05_final_queue/final_ocr_queue.tsv	0.11199155241777134	P0005	"{""annotation label"": 2, ""handwritten note"": 2, ""printed label"": 1}"	"[""Y0037"", ""Y0173"", ""Y0248"", ""Y0300""]"	4	"[""Y0037"", ""Y0173"", ""Y0248"", ""Y0282"", ""Y0300""]"	5	tight_union_of_text_children	[2476, 2841, 4980, 4891]	0.07773189398633376	[2685, 3012, 4771, 4720]	text	11.340678789228054	Q0006	6	main	main; small_text_label_panel; tight_union_of_text_children; gain=4
main500	E00703514	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/crops/Q0007_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00703514/05_final_queue/final_ocr_queue.tsv	0.03945269615757185	P0007	"{""catalog number"": 3, ""primary specimen label"": 1}"	"[""Y0168"", ""Y0190"", ""Y0239"", ""Y0290""]"	4	"[""Y0168"", ""Y0190"", ""Y0239"", ""Y0290""]"	4	tight_union_of_text_children	[4881, 3510, 5399, 7001]	0.02741729136304532	[4924, 3801, 5356, 6710]	text	9.097603332434101	Q0007	7	main	main; small_text_label_panel; tight_union_of_text_children; gain=4
main500	E00704451	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704451/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704451/05_final_queue/final_ocr_queue.tsv	0.1089052330122364	P0003	"{""annotation label"": 4, ""catalog number"": 2, ""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 1, ""type specimen label"": 1}"	"[""Y0022"", ""Y0171"", ""Y0173"", ""Y0186"", ""Y0212"", ""Y0234"", ""Y0235"", ""Y0259"", ""Y0262"", ""Y0269""]"	10	"[""Y0022"", ""Y0171"", ""Y0173"", ""Y0186"", ""Y0212"", ""Y0234"", ""Y0235"", ""Y0259"", ""Y0262"", ""Y0269""]"	10	tight_union_of_text_children	[0, 169, 2844, 1934]	0.07806270068558535	[153, 316, 2599, 1787]	text	20.107649682798368	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=10
main500	E00704451	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704451/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704451/05_final_queue/final_ocr_queue.tsv	0.059077323613642284	P0004	"{""annotation label"": 2, ""catalog number"": 3, ""primary specimen label"": 2}"	"[""Y0101"", ""Y0115"", ""Y0135"", ""Y0142"", ""Y0188"", ""Y0232"", ""Y0237""]"	7	"[""Y0101"", ""Y0115"", ""Y0135"", ""Y0142"", ""Y0188"", ""Y0232"", ""Y0237""]"	7	tight_union_of_text_children	[4998, 3317, 5750, 6938]	0.04267734097023344	[5063, 3619, 5715, 6636]	text	14.426667541679835	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=7
main500	E00704451	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704451/05_final_queue/crops/Q0003_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704451/05_final_queue/final_ocr_queue.tsv	0.10099036709190315	P0005	"{""handwritten note"": 1, ""primary specimen label"": 2, ""printed label"": 3, ""type specimen label"": 1}"	"[""Y0074"", ""Y0126"", ""Y0180"", ""Y0191"", ""Y0203"", ""Y0219"", ""Y0300""]"	7	"[""Y0074"", ""Y0126"", ""Y0180"", ""Y0191"", ""Y0203"", ""Y0219"", ""Y0300""]"	7	tight_union_of_text_children	[0, 4051, 2204, 6163]	0.07209233706500043	[127, 4227, 2015, 5987]	text	14.248023091679835	Q0003	3	main	main; main_text_label_panel; tight_union_of_text_children; gain=7
main500	E00704451	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704451/05_final_queue/crops/Q0004_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704451/05_final_queue/final_ocr_queue.tsv	0.13874251497005988	P0002	"{""annotation label"": 3, ""catalog number"": 4, ""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 1}"	"[""Y0025"", ""Y0202"", ""Y0246"", ""Y0267"", ""Y0270"", ""Y0277"", ""Y0289"", ""Y0293"", ""Y0294"", ""Y0298""]"	10	"[""Y0025"", ""Y0202"", ""Y0246"", ""Y0267"", ""Y0270"", ""Y0277"", ""Y0289"", ""Y0293"", ""Y0294"", ""Y0298""]"	10	tight_union_of_text_children	[2440, 0, 5750, 1932]	0.11326451444936214	[2737, 0, 5710, 1756]	text	20.27308682279837	Q0004	4	main	main; main_text_label_panel; tight_union_of_text_children; gain=10
main500	E00704451	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704451/05_final_queue/crops/Q0005_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704451/05_final_queue/final_ocr_queue.tsv	0.2749074025861321	P0001	"{""barcode label"": 1, ""catalog number"": 2, ""handwritten note"": 2, ""primary specimen label"": 1, ""printed label"": 5}"	"[""Y0048"", ""Y0057"", ""Y0095"", ""Y0147"", ""Y0150"", ""Y0155"", ""Y0189"", ""Y0201"", ""Y0213"", ""Y0215"", ""Y0240""]"	11	"[""Y0048"", ""Y0057"", ""Y0095"", ""Y0147"", ""Y0150"", ""Y0155"", ""Y0189"", ""Y0201"", ""Y0213"", ""Y0215"", ""Y0240""]"	11	tight_union_of_text_children	[2423, 1952, 5065, 6748]	0.19090497266336892	[2643, 2352, 4845, 6348]	text	21.327798969788002	Q0005	5	main	main; main_text_label_panel; tight_union_of_text_children; gain=11
main500	E00704451	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704451/05_final_queue/crops/Q0006_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704451/05_final_queue/final_ocr_queue.tsv	0.12864254100494663	P0006	"{""annotation label"": 2, ""handwritten note"": 1, ""herbarium stamp"": 1, ""printed label"": 1}"	"[""Y0119"", ""Y0167"", ""Y0265"", ""Y0268"", ""Y0273""]"	5	"[""Y0119"", ""Y0167"", ""Y0265"", ""Y0268"", ""Y0273""]"	5	tight_union_of_text_children	[0, 1839, 2521, 4191]	0.09321183719517487	[110, 2035, 2302, 3995]	text	8.930575649228054	Q0006	6	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
main500	E00704498	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704498/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704498/05_final_queue/final_ocr_queue.tsv	0.05152088096773563	P0002	"{""catalog number"": 6, ""printed label"": 1}"	"[""Y0088"", ""Y0110"", ""Y0145"", ""Y0195"", ""Y0214"", ""Y0245"", ""Y0299""]"	7	"[""Y0088"", ""Y0110"", ""Y0145"", ""Y0195"", ""Y0214"", ""Y0245"", ""Y0299""]"	7	tight_union_of_text_children	[4877, 3404, 5532, 6946]	0.03841557984725013	[4936, 3699, 5522, 6651]	text	14.686533331679836	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=7
main500	E00704498	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704498/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704498/05_final_queue/final_ocr_queue.tsv	0.015439142554110016	P0003	"{""annotation label"": 3, ""handwritten note"": 1, ""type specimen label"": 1}"	"[""Y0248"", ""Y0256"", ""Y0263"", ""Y0270"", ""Y0287""]"	5	"[""Y0248"", ""Y0256"", ""Y0263"", ""Y0270"", ""Y0287""]"	5	tight_union_of_text_children	[2699, 7852, 5113, 8140]	0.010723403348132198	[2900, 7876, 4912, 8116]	text	10.004128369228054	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
main500	E00704498	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704498/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704498/05_final_queue/final_ocr_queue.tsv	0.002787400889353167	P0004	"{""annotation label"": 1, ""printed label"": 2}"	"[""Y0164"", ""Y0198"", ""Y0202""]"	3	"[""Y0164"", ""Y0198"", ""Y0202""]"	3	tight_union_of_text_children	[4885, 0, 5532, 194]	0.0021971784444669478	[4943, 0, 5525, 170]	text	6.051921751119891	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=3
main500	E00704498	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00704498/05_final_queue/crops/Q0004_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/E00704498/05_final_queue/final_ocr_queue.tsv	0.9101590744757773	P0001	"{""annotation label"": 9, ""catalog number"": 9, ""handwritten note"": 11, ""herbarium stamp"": 1, ""primary specimen label"": 1, ""printed label"": 3, ""type specimen label"": 4}"	"[""Y0018"", ""Y0077"", ""Y0078"", ""Y0130"", ""Y0132"", ""Y0139"", ""Y0148"", ""Y0151"", ""Y0152"", ""Y0156"", ""Y0158"", ""Y0160"", ""Y0162"", ""Y0167"", ""Y0177"", ""Y0189"", ""Y0193"", ""Y0206"", ""Y0208"", ""Y0212"", ""Y0221"", ""Y0223"", ""Y0226"", ""Y0230"", ""Y0240"", ""Y0246"", ""Y0252"", ""Y0253"", ""Y0266"", ""Y0267"", ""Y0271"", ""Y0274"", ""Y0280"", ""Y0281"", ""Y0282"", ""Y0291"", ""Y0293"", ""Y0297""]"	38	"[""Y0018"", ""Y0077"", ""Y0078"", ""Y0130"", ""Y0132"", ""Y0139"", ""Y0148"", ""Y0151"", ""Y0152"", ""Y0156"", ""Y0158"", ""Y0160"", ""Y0162"", ""Y0167"", ""Y0177"", ""Y0189"", ""Y0193"", ""Y0206"", ""Y0208"", ""Y0212"", ""Y0221"", ""Y0223"", ""Y0226"", ""Y0230"", ""Y0240"", ""Y0246"", ""Y0248"", ""Y0252"", ""Y0253"", ""Y0256"", ""Y0263"", ""Y0266"", ""Y0267"", ""Y0270"", ""Y0271"", ""Y0274"", ""Y0280"", ""Y0281"", ""Y0282"", ""Y0287"", ""Y0291"", ""Y0293"", ""Y0297""]"	43	tight_union_of_text_children	[0, 0, 5035, 8140]	0.7601841019682668	[154, 1, 4591, 7716]	text	17.24794935653241	Q0004	4	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=38
